"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.465309358590657,0.252,0.077,0,"17","IFT52"
0,0.507786802191425,0.99,0.816,0,"17","EIF3K"
0,0.272245297562096,0.262,0.088,0,"17","HNRNPH2"
0,0.374585784600205,0.256,0.082,0,"17","TMEM33"
0,0.349041305531753,0.263,0.09,0,"17","SLC35B1"
0,0.470859606193593,0.985,0.813,0,"17","CORO1A"
0,0.446042070662374,0.262,0.09,0,"17","PDPK1"
0,0.497327488483934,0.253,0.081,0,"17","SNX27"
0,0.369719006956851,0.256,0.084,0,"17","PXK"
0,0.47619380439143,0.251,0.079,0,"17","LTV1"
0,0.377260722111339,0.253,0.081,0,"17","GTPBP4"
0,0.338197127112515,0.263,0.092,0,"17","FARSA"
0,0.321978253191238,0.27,0.101,0,"17","BRD7"
0,0.341678168117708,0.265,0.097,0,"17","TMEM101"
0,0.314046295062508,0.252,0.085,0,"17","MRTO4"
0,0.756320255784926,0.995,0.829,0,"17","ARPC3"
0,0.274871805649974,0.258,0.095,0,"17","PIEZO1"
0,0.270264574556235,0.251,0.089,0,"17","RPP30"
0,0.779011916744614,0.997,0.836,0,"17","SLC25A6"
0,0.338167450135178,0.253,0.093,0,"17","PBRM1"
0,0.290123365939679,0.252,0.092,0,"17","USP9X"
0,0.694398105744362,0.999,0.84,0,"17","FOS"
0,0.818602324884733,0.999,0.858,0,"17","S100A6"
0,2.31326761787055,1,0.86,0,"17","CD74"
0,1.66160129290855,1,0.86,0,"17","VIM"
0,0.266059991030746,0.999,0.878,0,"17","OAZ1"
0,0.521265218872279,0.994,0.878,0,"17","UBC"
0,0.339548499369908,0.995,0.885,0,"17","ATP5L"
0,1.01245729930683,1,0.903,0,"17","ACTG1"
0,0.503208136633754,0.999,0.904,0,"17","ATP5G2"
0,0.33492040263367,0.996,0.904,0,"17","BTF3"
0,0.511536898063876,0.995,0.904,0,"17","PABPC1"
0,0.447232340425796,1,0.915,0,"17","MYL6"
0,0.533814469220486,1,0.919,0,"17","H3F3A"
0,0.640845515103843,1,0.921,0,"17","CFL1"
0,0.60918964791939,1,0.926,0,"17","PPIA"
0,0.9358272219268,1,0.927,0,"17","GAPDH"
0,0.46555241299084,1,0.94,0,"17","SH3BGRL3"
0,0.251853202698936,1,0.943,0,"17","RPS2"
0,0.4157259901154,1,0.966,0,"17","PFN1"
0,0.356802408903907,1,0.985,0,"17","RPS24"
0,0.495492919638307,1,0.989,0,"17","TMSB10"
0,1.08314658685138,1,0.993,0,"17","ACTB"
0,0.522315867282257,1,0.993,0,"17","FTH1"
0,7.90544183951487,0.972,0.073,0,"18","TUBB1"
0,8.47387511572046,0.923,0.033,0,"18","GP9"
0,7.33823225855918,0.988,0.105,0,"18","PF4"
0,7.323016143475,0.974,0.092,0,"18","SDPR"
0,7.1230857590309,0.972,0.097,0,"18","GNG11"
0,7.84520900797947,0.916,0.048,0,"18","C6orf25"
0,7.75137130044642,0.997,0.201,0,"18","PPBP"
0,6.6538543558862,0.877,0.088,0,"18","SPARC"
0,7.09282985573861,0.879,0.097,0,"18","RGS18"
0,8.0634835840039,0.791,0.024,0,"18","CMTM5"
0,6.52562375456143,0.845,0.084,0,"18","F13A1"
0,6.10086927078195,0.897,0.142,0,"18","NRGN"
0,6.87848411646777,0.92,0.167,0,"18","HIST1H2AC"
0,7.11734396633654,0.794,0.058,0,"18","PTGS1"
0,6.27619537760447,0.854,0.126,0,"18","CLU"
0,7.4277077548182,0.768,0.054,0,"18","HIST1H3H"
0,7.33726823009147,0.75,0.039,0,"18","AP003068.23"
0,7.22432077761277,0.747,0.038,0,"18","TREML1"
0,8.54356111998605,0.705,0.016,0,"18","TMEM40"
0,6.94249884627091,0.779,0.092,0,"18","MYL9"
0,7.22385592791227,0.725,0.065,0,"18","TSC22D1"
0,5.73465975082656,0.783,0.132,0,"18","GRAP2"
0,6.2549390284838,0.762,0.116,0,"18","MPP1"
0,5.44194189913993,0.883,0.265,0,"18","TPM4"
0,5.5632700135483,0.739,0.125,0,"18","PGRMC1"
0,6.33661290603677,0.68,0.085,0,"18","MAP3K7CL"
0,7.34925809817067,0.621,0.026,0,"18","ITGA2B"
0,5.47627751040826,0.696,0.107,0,"18","PDLIM1"
0,6.54316874723068,0.645,0.059,0,"18","MMD"
0,7.47093598098202,0.614,0.032,0,"18","HIST1H2BJ"
0,6.79926525092932,0.613,0.036,0,"18","AP001189.4"
0,7.70418484452992,0.594,0.021,0,"18","C2orf88"
0,5.27190194750878,0.86,0.288,0,"18","TUBA4A"
0,8.20705704682858,0.588,0.016,0,"18","ESAM"
0,2.50806536319035,0.945,0.38,0,"18","CCL5"
0,5.47355714767395,0.702,0.139,0,"18","VCL"
0,5.3673273980956,0.811,0.249,0,"18","NCOA4"
0,5.11257527838987,0.783,0.225,0,"18","LIMS1"
0,4.79612708511839,0.823,0.277,0,"18","CTSA"
0,7.22294215073278,0.568,0.027,0,"18","GMPR"
0,4.76159541368869,0.661,0.144,0,"18","NGFRAP1"
0,5.41665007688885,0.579,0.068,0,"18","TPM1"
0,4.90520442061141,0.667,0.159,0,"18","ACTN1"
0,7.95061334277633,0.519,0.012,0,"18","HRAT92"
0,7.67557848834621,0.524,0.018,0,"18","TRIM58"
0,6.85738508976524,0.539,0.034,0,"18","SNCA"
0,7.69597543444868,0.519,0.019,0,"18","GUCY1B3"
0,5.7591580310968,0.553,0.054,0,"18","CD9"
0,6.0851140014089,0.548,0.055,0,"18","SMIM3"
0,5.7727738356251,0.564,0.072,0,"18","PLA2G12A"
0,4.57489970802661,0.736,0.248,0,"18","RSU1"
0,4.97638695517525,0.644,0.16,0,"18","RNF11"
0,7.75361273245418,0.496,0.014,0,"18","SEPT5"
0,6.05686203584214,0.536,0.057,0,"18","CA2"
0,4.82747004792266,0.664,0.198,0,"18","ILK"
0,4.64509765809981,0.791,0.33,0,"18","MAX"
0,5.02314788548094,0.608,0.151,0,"18","PTPN18"
0,5.10839442709551,0.693,0.239,0,"18","NT5C3A"
0,5.97287106521042,0.51,0.063,0,"18","TMEM140"
0,6.61141526060911,0.479,0.032,0,"18","TPTEP1"
0,4.35822605571897,0.751,0.31,0,"18","FERMT3"
0,7.47304040048876,0.452,0.013,0,"18","LINC00989"
0,4.63713053459487,0.613,0.176,0,"18","STOM"
0,6.69367328722393,0.465,0.029,0,"18","PF4V1"
0,8.09958324496233,0.444,0.009,0,"18","TUBA8"
0,4.46861170001953,0.716,0.281,0,"18","TLN1"
0,6.40306042961385,0.469,0.038,0,"18","RAB27B"
0,8.5702652981217,0.43,0.006,0,"18","CLEC1B"
0,4.35287865706549,0.707,0.285,0,"18","KIF2A"
0,4.45010707379711,0.939,0.52,0,"18","RGS10"
0,8.56747578492247,0.415,0.006,0,"18","GP1BA"
0,3.91467846783914,0.814,0.405,0,"18","GPX1"
0,5.50392513845045,0.481,0.074,0,"18","SLC40A1"
0,4.25274223322215,0.625,0.219,0,"18","ODC1"
0,4.30005863652407,0.599,0.193,0,"18","MFSD1"
0,6.81711859304964,0.416,0.018,0,"18","SH3BGRL2"
0,4.5845652414839,0.525,0.128,0,"18","YWHAH"
0,7.26239179901141,0.412,0.015,0,"18","SCN1B"
0,4.56570163364951,0.578,0.183,0,"18","EIF2AK1"
0,5.45626157229464,0.484,0.094,0,"18","PARVB"
0,7.81068893733466,0.398,0.009,0,"18","RP11-501J20.5"
0,6.83249484112404,0.41,0.021,0,"18","DMTN"
0,7.82426838842913,0.396,0.009,0,"18","FAXDC2"
0,3.22765034859126,0.753,0.373,0,"18","TIMP1"
0,7.67235673292076,0.39,0.01,0,"18","ITGB3"
0,5.70945486078168,0.432,0.053,0,"18","FHL1"
0,4.49684350564682,0.547,0.172,0,"18","TUBA1C"
0,5.65094037610718,0.412,0.037,0,"18","THBS1"
0,4.7465831187991,0.487,0.114,0,"18","MCUR1"
0,7.05572605470741,0.39,0.018,0,"18","ACRBP"
0,5.62065974989279,0.418,0.049,0,"18","MARCH2"
0,7.58279333134256,0.378,0.011,0,"18","ARHGAP6"
0,5.3248940449138,0.422,0.06,0,"18","ARHGAP18"
0,5.96283459776251,0.398,0.037,0,"18","MGLL"
0,0.734314099553238,0.722,0.361,0,"18","CST3"
0,5.99927541549313,0.407,0.055,0,"18","NFE2"
0,6.27092254345076,0.376,0.028,0,"18","PRKAR2B"
0,7.94864603420887,0.355,0.007,0,"18","CLDN5"
0,7.70686704050205,0.352,0.007,0,"18","RP11-879F14.2"
0,4.02428145704181,0.582,0.239,0,"18","SNAP23"
0,4.19694360189398,0.578,0.239,0,"18","ADIPOR1"
0,5.61906021281197,0.364,0.027,0,"18","C19orf33"
0,7.22155523204096,0.347,0.012,0,"18","MYLK"
0,8.2552149088149,0.338,0.005,0,"18","ALOX12"
0,4.42271302825836,0.416,0.087,0,"18","LMNA"
0,5.06663680716008,0.376,0.051,0,"18","DAB2"
0,5.38765202617315,0.373,0.048,0,"18","MLH3"
0,7.39246379721601,0.336,0.011,0,"18","SMIM5"
0,5.48050117097438,0.373,0.052,0,"18","HIST1H2BC"
0,4.16488816556751,0.613,0.293,0,"18","RAB11A"
0,4.18042568898315,0.628,0.309,0,"18","GSTO1"
0,6.55721018786506,0.332,0.018,0,"18","RP11-367G6.3"
0,3.65909030669861,0.843,0.532,0,"18","CALM3"
0,5.57227017258845,0.35,0.041,0,"18","ENDOD1"
0,6.11098433021768,0.338,0.033,0,"18","NEXN"
0,3.45639820771384,0.725,0.42,0,"18","WDR1"
0,7.60784202235758,0.309,0.007,0,"18","ENKUR"
0,4.34124180187799,0.857,0.555,0,"18","RAP1B"
0,4.12725170136198,0.453,0.152,0,"18","HIST1H1C"
0,8.48109453653944,0.306,0.005,0,"18","LGALS12"
0,4.29266106477728,0.435,0.138,0,"18","CARD19"
0,3.77244183976488,0.558,0.263,0,"18","WBP2"
0,7.93854405319771,0.301,0.006,0,"18","PDGFA"
0,4.38547372801841,0.406,0.114,0,"18","DAPP1"
0,6.49733913484835,0.309,0.018,0,"18","ZNF185"
0,4.09008475170621,0.508,0.22,0,"18","ETFA"
0,4.57219772522065,0.373,0.088,0,"18","HIST1H2BK"
0,3.7589577341638,0.558,0.273,0,"18","R3HDM4"
0,3.18183186825954,0.496,0.213,0,"18","CDKN1A"
0,7.07400217811854,0.296,0.014,0,"18","FRMD3"
0,3.34582252552341,0.713,0.433,0,"18","PRDX6"
0,4.08892176233431,0.469,0.189,0,"18","TMBIM1"
0,4.30040703691566,0.387,0.108,0,"18","CMIP"
0,6.05511867138572,0.292,0.017,0,"18","CTTN"
0,3.21729446311378,0.731,0.458,0,"18","LAMTOR1"
0,4.78216978034903,0.373,0.102,0,"18","FAM110A"
0,4.40646496995361,0.358,0.087,0,"18","BCL2L1"
0,4.82569526730651,0.344,0.073,0,"18","SNN"
0,3.94720261411522,0.418,0.154,0,"18","LEPROT"
0,3.35271636933183,0.71,0.446,0,"18","ZYX"
0,6.18167751584682,0.286,0.022,0,"18","ABCC3"
0,3.90579950069331,0.389,0.129,0,"18","APP"
0,7.8455832285169,0.264,0.006,0,"18","RP11-678G14.3"
0,4.07649892985634,0.438,0.185,0,"18","HIST2H2AA4"
0,3.83717628352166,0.404,0.155,0,"18","CD151"
0,8.03639078406453,0.252,0.004,0,"18","LTBP1"
0,5.53652842940118,0.276,0.029,0,"18","HIST1H2AG"
0,8.48631186662099,0.25,0.003,0,"18","LY6G6F"
0,4.73906671580494,0.303,0.058,0,"18","RUFY1"
0,3.35893467612948,0.765,0.52,0,"18","NAP1L1"
0,4.20718033591256,0.344,0.099,0,"18","GSN"
0,2.85369739161525,0.679,0.436,0,"18","TALDO1"
0,4.17301157352173,0.343,0.1,0,"18","RDH11"
0,3.97410936367845,0.361,0.118,0,"18","RPA1"
0,3.7768818665402,0.473,0.231,0,"18","CYB5R3"
0,4.73359624373629,0.304,0.063,0,"18","PNMA1"
0,6.28526121632759,0.257,0.02,0,"18","GAS2L1"
0,6.08977614765483,0.257,0.022,0,"18","FAM63A"
0,4.41329779057387,0.327,0.095,0,"18","DERA"
0,4.01692755588216,0.32,0.088,0,"18","SLA2"
0,3.62834120324955,0.376,0.145,0,"18","MIR4435-2HG"
0,3.14495908359301,0.588,0.359,0,"18","MTPN"
0,3.33239356710443,0.528,0.3,0,"18","CAPZA2"
0,4.00737848714609,0.997,0.769,0,"18","TAGLN2"
0,4.97933115025607,0.257,0.03,0,"18","PPP1R14A"
0,4.34671429276068,0.32,0.094,0,"18","RAB32"
0,2.78718460131026,0.656,0.432,0,"18","DYNLL1"
0,4.07876571903317,0.33,0.107,0,"18","ANO6"
0,4.65019486271015,0.296,0.073,0,"18","TMEM55A"
0,4.49491095796937,0.28,0.058,0,"18","PRKAR1B"
0,4.41510860198381,0.289,0.074,0,"18","UBL4A"
0,3.39626655142262,0.409,0.194,0,"18","TPST2"
0,3.36312341847242,0.47,0.257,0,"18","VDAC3"
0,4.36896496140859,0.283,0.074,0,"18","VIM-AS1"
0,4.57260142389821,0.266,0.059,0,"18","PYGL"
0,3.9258480161171,0.28,0.074,0,"18","CD226"
0,3.61496138432751,0.364,0.16,0,"18","CAPN1"
0,3.41497801407874,0.495,0.295,0,"18","H2AFJ"
0,3.51167848855213,0.324,0.126,0,"18","RAB37"
0,4.05175676065978,0.28,0.085,0,"18","CYB5R1"
0,2.03441733695626,0.418,0.223,0,"18","CD68"
0,3.52987323744315,0.349,0.155,0,"18","TLK1"
0,3.87567431228257,0.284,0.093,0,"18","LYPLAL1"
0,4.27359682592935,0.257,0.067,0,"18","CORO1C"
0,2.7989520100766,0.699,0.512,0,"18","ARPC5"
0,4.08771645499603,0.267,0.082,0,"18","TAX1BP3"
0,3.51349464786789,0.382,0.197,0,"18","LINC00657"
0,4.06721794728505,0.253,0.071,0,"18","TMEM91"
0,3.88662554169232,0.272,0.091,0,"18","AGPAT1"
0,2.91673145953162,0.762,0.582,0,"18","PKM"
0,2.96692949598326,0.422,0.243,0,"18","HACD4"
0,3.27082472529794,0.379,0.201,0,"18","SVIP"
0,2.93290128820799,0.515,0.343,0,"18","TGFB1"
0,3.41334668800678,0.398,0.227,0,"18","RIOK3"
0,2.30374994497257,0.539,0.369,0,"18","SOD2"
0,0.818999877414622,0.691,0.861,0,"18","CALM1"
0,3.04514181329962,0.343,0.173,0,"18","RAB31"
0,3.27009569754596,0.369,0.199,0,"18","NPTN"
0,3.89857703303049,0.261,0.095,0,"18","XPNPEP1"
0,3.73524881732719,0.253,0.087,0,"18","PPM1A"
0,2.85922449135987,0.441,0.275,0,"18","SLC44A2"
0,2.88788662116688,0.808,0.645,0,"18","GPX4"
0,3.13404564422972,0.367,0.204,0,"18","RTN3"
0,1.08101550530583,0.648,0.81,0,"18","ALDOA"
0,3.26610006123286,0.487,0.325,0,"18","DNAJB6"
0,3.76029280544622,0.26,0.099,0,"18","PSTPIP2"
0,2.36967410988195,0.496,0.337,0,"18","STXBP2"
0,3.1808655616299,0.335,0.177,0,"18","LDLRAP1"
0,3.23662876790084,0.418,0.26,0,"18","AKIRIN2"
0,3.4697641777331,0.312,0.156,0,"18","SPNS1"
0,3.42076314172902,0.273,0.121,0,"18","MAGED2"
0,2.58436377389144,0.344,0.192,0,"18","RHOC"
0,3.69909467604789,0.252,0.101,0,"18","GLA"
0,3.01232520687758,0.425,0.276,0,"18","RAB1B"
0,3.01427661270201,0.369,0.221,0,"18","SPINT2"
0,2.83311749400236,0.896,0.751,0,"18","ARPC1B"
0,3.11165558570224,0.355,0.21,0,"18","RAB4A"
0,3.00408870502205,0.278,0.137,0,"18","CD36"
0,2.49480222622737,0.834,0.694,0,"18","CD99"
0,2.53832467495939,0.671,0.531,0,"18","FKBP1A"
0,2.95552823312732,0.366,0.228,0,"18","CAMTA1"
0,3.06046604028425,0.346,0.212,0,"18","EMC3"
0,2.92431332728803,0.376,0.243,0,"18","RAB8A"
0,3.42084499562688,0.301,0.17,0,"18","SEC14L1"
0,2.11635143582334,0.806,0.677,0,"18","SRGN"
0,1.53789877059319,0.763,0.635,0,"18","SAT1"
0,3.52935128249086,0.528,0.4,0,"18","RASGRP2"
0,2.83649650600497,0.387,0.259,0,"18","CDKN2D"
0,2.86877123653145,0.685,0.558,0,"18","CCND3"
0,2.78423163293892,0.318,0.193,0,"18","ATP2A3"
0,2.74874262929385,0.885,0.762,0,"18","YWHAZ"
0,2.68531579668801,0.444,0.322,0,"18","CMTM6"
0,3.18981354129378,0.263,0.142,0,"18","DAP"
0,2.47673076517613,0.452,0.332,0,"18","PLEK"
0,2.94992558334726,0.358,0.238,0,"18","MKRN1"
0,3.02234769213728,0.386,0.267,0,"18","NUTF2"
0,2.77729993918456,0.401,0.283,0,"18","CMPK1"
0,3.20547151097559,0.94,0.824,0,"18","OST4"
0,2.87134509016479,0.303,0.191,0,"18","UBE2E3"
0,2.76214537527991,0.257,0.147,0,"18","STX11"
0,2.91712683360502,0.306,0.196,0,"18","ISCA1"
0,2.28250437195809,0.402,0.295,0,"18","ITGB1"
0,2.71801979581741,0.691,0.588,0,"18","ARF1"
0,2.38528344695785,0.438,0.341,0,"18","ASAH1"
0,2.68035455046533,0.347,0.25,0,"18","SEMA4D"
0,2.94601930547217,0.269,0.174,0,"18","CCNG1"
0,3.08459256235426,0.318,0.223,0,"18","PDCD10"
0,2.5735367329121,0.26,0.165,0,"18","PECAM1"
0,3.4972011395495,0.966,0.879,0,"18","OAZ1"
0,2.52568224215503,0.573,0.487,0,"18","TMEM50A"
0,1.65226736098386,0.594,0.679,0,"18","CLIC1"
0,2.52418264178405,0.307,0.222,0,"18","LINC00152"
0,2.76280648361531,0.395,0.311,0,"18","ICAM2"
0,2.88846136278189,0.253,0.169,0,"18","YIF1B"
0,1.98226840762501,0.355,0.271,0,"18","C12orf75"
0,2.55048182452286,0.418,0.335,0,"18","SUPT4H1"
0,2.70286169716094,0.387,0.305,0,"18","IFI27L2"
0,2.53094010825589,0.954,0.873,0,"18","MYL12A"
0,1.92294331663146,0.358,0.278,0,"18","GLUL"
0,2.35887961059553,0.482,0.402,0,"18","GNAS"
0,0.543757935718788,0.909,0.987,0,"18","PTMA"
0,2.47750864813457,0.556,0.481,0,"18","MYH9"
0,1.29513424351272,0.813,0.887,0,"18","ARHGDIB"
0,2.81155702185554,0.991,0.919,0,"18","H3F3A"
0,1.51227790759663,0.896,0.966,0,"18","SERF2"
0,2.14104815486247,0.399,0.33,0,"18","DOK2"
0,2.65885221517299,0.406,0.338,0,"18","NDUFAF3"
0,2.46040938245893,0.521,0.458,0,"18","BIN2"
0,2.40613519495052,0.459,0.396,0,"18","LAT"
0,2.31966967778798,0.575,0.518,0,"18","FLNA"
0,2.2077149928004,0.522,0.47,0,"18","MSN"
0,1.60107716459757,0.747,0.797,0,"18","RHOA"
0,1.82424550092776,0.857,0.905,0,"18","ACTG1"
0,2.44489005658123,0.447,0.399,0,"18","C7orf73"
0,2.27898401579284,0.922,0.879,0,"18","ITM2B"
0,0.581764644565906,0.909,0.952,0,"18","HLA-C"
0,2.03224730923552,0.404,0.362,0,"18","TUBB4B"
0,2.13651869112774,0.767,0.806,0,"18","PPDPF"
0,1.82680567982488,0.763,0.8,0,"18","HMGB1"
0,1.46765200478675,0.528,0.564,0,"18","RAC1"
0,1.59859692761697,0.935,0.971,0,"18","MT-ND2"
0,2.38091636529937,0.512,0.477,0,"18","SQSTM1"
0,2.50844491004451,0.43,0.395,0,"18","NDUFA6"
0,2.49961869999564,0.883,0.917,0,"18","MYL6"
0,2.19880672720946,0.948,0.915,0,"18","HLA-E"
0,2.07537452693324,0.516,0.545,0,"18","SH3BGRL"
0,0.822136926538162,0.899,0.928,0,"18","GAPDH"
0,1.8337080950417,0.657,0.685,0,"18","UQCRH"
0,2.33949254045072,0.556,0.534,0,"18","CAP1"
0,2.29216047427226,0.594,0.572,0,"18","C9orf16"
0,2.25057310005293,0.959,0.941,0,"18","SH3BGRL3"
0,1.9955930017147,0.687,0.705,0,"18","TPM3"
0,2.12186275123338,0.998,0.984,0,"18","TMSB4X"
0,2.00402624383012,0.541,0.527,0,"18","TUBA1B"
0,2.24804274046729,0.452,0.442,0,"18","RBX1"
0,2.1499644298816,1,0.993,0,"18","FTH1"
0,0.895377269727318,1,0.997,0,"18","B2M"
0,2.54881310014214,0.992,0.993,0,"18","ACTB"
0,0.936533932377257,0.628,0.628,0,"18","COTL1"
9.23076215757512e-31,0.280385483490932,0.212,0.546,2.07175225864616e-26,"18","DRAP1"
3.73720713428491e-29,0.293763042687336,0.24,0.594,8.38778769218905e-25,"18","C4orf3"
6.14498370549165e-28,0.273418275765876,0.19,0.492,1.37918014286055e-23,"18","ANXA11"
9.76943769256862e-24,0.361547430192003,0.207,0.506,2.1926525957201e-19,"18","ACTR3"
3.35532439967869e-23,0.336243792658087,0.183,0.456,7.53069008263884e-19,"18","CELF2"
4.4239280987145e-23,0.355424338646915,0.132,0.359,9.92906422475483e-19,"18","ARL6IP1"
5.97470124173846e-23,0.318146367364191,0.083,0.277,1.34096194669578e-18,"18","FUNDC2"
1.00205869846618e-22,0.578296591899433,0.18,0.445,2.24902054283749e-18,"18","EIF5"
1.14126198578579e-22,0.287430542362056,0.266,0.593,2.56144840089763e-18,"18","ENO1"
2.68992933589506e-22,0.375104247591037,0.132,0.358,6.03727740148286e-18,"18","UBE2V1"
6.74465562206411e-22,0.317536129145954,0.155,0.391,1.51377050781607e-17,"18","HMHA1"
2.04633218619347e-21,0.33675189352153,0.217,0.497,4.59278795869261e-17,"18","JAK1"
2.35590461117673e-21,0.397997366176671,0.203,0.481,5.28759230932506e-17,"18","NDFIP1"
4.4409542270439e-21,0.471874944462624,0.204,0.479,9.96727766717733e-17,"18","CSDE1"
5.24884594880594e-21,0.483465715196116,0.203,0.477,1.17805098475001e-16,"18","PRDX5"
1.14804943717424e-20,0.553501561765618,0.21,0.492,2.57668215679387e-16,"18","RABAC1"
2.14797264737698e-20,0.250451973539934,0.089,0.272,4.8209098097729e-16,"18","KXD1"
3.49633125475315e-20,0.3603469107448,0.301,0.647,7.84716586816797e-16,"18","PCBP1"
3.59679739934262e-20,0.453664071334413,0.23,0.517,8.07265208308458e-16,"18","ISCU"
4.82419034671893e-20,0.450926138168505,0.12,0.318,1.0827412814176e-15,"18","LSM14A"
5.57866602426947e-20,0.293058253504861,0.126,0.33,1.25207580248704e-15,"18","RPS19BP1"
5.81861261410586e-20,0.394442052806386,0.269,0.587,1.30592941510992e-15,"18","ANP32B"
8.99929871619663e-20,0.511618835774568,0.144,0.363,2.01980260386317e-15,"18","UBE2L3"
9.3312071494168e-20,0.352476577927234,0.095,0.278,2.09429613261511e-15,"18","ADRM1"
4.51632908091401e-19,0.296145119441853,0.083,0.252,1.01364489892034e-14,"18","RSRC2"
7.98416596618151e-19,0.420718980003753,0.154,0.368,1.79196620944978e-14,"18","WASF2"
8.22507145758379e-19,0.304902766460583,0.246,0.52,1.84603503794011e-14,"18","SLC2A3"
5.13425461575923e-18,0.447781323270533,0.177,0.408,1.152332105961e-13,"18","PRMT2"
1.59761920019453e-17,0.361126552556017,0.117,0.299,3.58569653291659e-13,"18","C18orf32"
3.88517609593009e-17,0.296907423986953,0.097,0.262,8.7198892297055e-13,"18","KIF5B"
4.70179169693691e-17,0.550165492035083,0.149,0.356,1.05527012846052e-12,"18","SCP2"
1.40332801302317e-16,0.313455260767187,0.098,0.261,3.14962939242921e-12,"18","RBM4"
1.61406649629094e-16,0.362266197238349,0.112,0.282,3.62261084427539e-12,"18","SNX2"
1.9211978477262e-16,0.489561953891579,0.21,0.449,4.31193644943668e-12,"18","GRB2"
2.22044604925031e-16,1.57293621375315,0.524,0.624,4.9835691129374e-12,"18","CAPZB"
2.22044604925031e-16,2.38602269759758,0.381,0.341,4.9835691129374e-12,"18","MOB1A"
3.83141348857258e-16,0.518283131895532,0.172,0.386,8.59922443375229e-12,"18","RAB7A"
3.94571885286814e-16,0.412730666249602,0.094,0.253,8.85577139337725e-12,"18","FBXW5"
4.06655709824675e-16,0.766110845098481,0.184,0.415,9.12698075130501e-12,"18","UBE2B"
4.44089209850063e-16,2.02453618195617,0.441,0.452,9.96713822587481e-12,"18","GABARAPL2"
1.57976161473756e-15,0.593002700691618,0.126,0.302,3.54561696811698e-11,"18","POLR2G"
2.46919131250304e-15,0.559846029246596,0.097,0.253,5.54185298178181e-11,"18","PPP1R12A"
3.96819740613669e-15,0.504011216168187,0.109,0.269,8.9062222583332e-11,"18","MPC2"
5.12125439361814e-15,0.589159121138803,0.276,0.562,1.14941433610365e-10,"18","WDR83OS"
1.01796316666341e-14,0.667977659503793,0.161,0.36,2.28471653125935e-10,"18","LAMP1"
1.4432899320127e-14,0.777818318534046,0.719,0.924,3.23931992340931e-10,"18","CFL1"
1.56092013409231e-14,0.475362500335033,0.1,0.25,3.50332914895678e-10,"18","SH3GLB1"
2.03853485057468e-14,0.636274465318596,0.158,0.347,4.5752876186298e-10,"18","G3BP2"
2.76986671000688e-14,0.311165690317537,0.112,0.267,6.21668884393944e-10,"18","ATP6V0D1"
3.95126844902131e-14,0.633488324554135,0.137,0.309,8.86822690698343e-10,"18","CSNK1A1"
6.59472476627343e-14,0.413335972866866,0.86,0.952,1.48012002654241e-09,"18","HLA-A"
7.12593297660247e-14,0.781981847815259,0.152,0.338,1.59934439726866e-09,"18","GTF2A2"
8.28226376370367e-14,2.60986609781147,0.253,0.179,1.85887127912565e-09,"18","ARF3"
9.57171041090419e-14,0.504606867093871,0.109,0.262,2.14827468462334e-09,"18","STK38"
2.62786696885989e-13,0.605214974029202,0.114,0.264,5.89798462490914e-09,"18","MATR3.1"
3.01921466412886e-13,0.727113055557631,0.123,0.28,6.77632539217082e-09,"18","MFF"
3.97681887420731e-13,2.17617125818867,0.295,0.229,8.92557228127089e-09,"18","PGD"
7.29609218093842e-13,0.483876054427053,0.321,0.636,1.63753492908982e-08,"18","CDC42"
2.1609380951304e-12,1.79662661790905,0.458,0.512,4.85000946071068e-08,"18","YPEL5"
3.81494835721696e-12,1.98265142201835,0.406,0.413,8.56227009293775e-08,"18","WIPF1"
4.06364363814196e-12,0.571129395282492,0.163,0.339,9.12044178144581e-08,"18","KLF3"
4.12203604582828e-12,0.507880609827064,0.9,0.908,9.25149770125699e-08,"18","MT-ATP8"
6.93759181102338e-12,0.814117170027222,0.151,0.314,1.55707310606609e-07,"18","SF3A2"
7.1875893964164e-12,0.789805036767929,0.269,0.529,1.6131825641317e-07,"18","DAD1"
7.71233204196357e-12,0.71920645748962,0.149,0.315,1.7309558034983e-07,"18","PSIP1"
8.68631552379066e-12,0.586234848031025,0.212,0.414,1.94955665615958e-07,"18","C10orf54"
1.10043085754796e-11,2.06776432980956,0.347,0.314,2.46980701668065e-07,"18","MAPRE2"
1.2290739001283e-11,0.82769339144592,0.273,0.533,2.75853346144795e-07,"18","NDUFB4"
1.32430090581427e-11,0.353005119734244,0.409,0.783,2.97226095300954e-07,"18","UQCR11"
1.80654881930139e-11,0.674985524371606,0.16,0.33,4.05461817004003e-07,"18","NCOR1"
3.84103856955244e-11,0.93309521761619,0.157,0.322,8.62082696550349e-07,"18","DNAJC15"
4.6575190530243e-11,0.892549271211054,0.209,0.407,1.04533357626077e-06,"18","BSG"
4.80759876353432e-11,2.47857741483867,0.276,0.223,1.07901746648764e-06,"18","RAB10"
5.77991944995523e-11,0.760256885391586,0.124,0.265,1.29724512134795e-06,"18","DNAJC4"
6.89819312782447e-11,2.179180345365,0.37,0.366,1.54823046560892e-06,"18","AP2M1"
8.22082402152091e-11,2.70470713148863,0.3,0.256,1.84508174339015e-06,"18","IFRD1"
9.86770665178938e-11,1.61767749863956,0.502,0.637,2.21470808092761e-06,"18","MBNL1"
